Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,source_article,updated_label,masked_articles,Unnamed: 0.3,is_fallacy 
1896,1896,1896,1896,1596,1596,1596,1596,1596,1596,1596,1599,113,,"My neighbor's cat attacked me, therefore all cats are evil.",faulty generalization,"MSK<0> neighbor 's MSK<1> attacked MSK<0> , therefore all MSK<1> are evil . ",1596.0,1
1897,1897,1897,1897,1597,1597,1597,1597,1597,1597,1597,1600,1968,,We should abolish the death penalty. Even Taylor Swift is opposed to it.,fallacy of credibility,We should abolish MSK<0> . Even Taylor Swift is opposed to MSK<0> . ,1597.0,1
1898,1898,1898,1898,1598,1598,1598,1598,1598,1598,1598,1601,2421,,"A warm beer is better than a cold beer. After all, nothing is better than a cold beer, and a warm beer is better than nothing.",equivocation,"MSK<0> is MSK<1> than a MSK<3> . After all , nothing is MSK<1> than a MSK<3> , and MSK<0> is MSK<1> than nothing . ",1598.0,1
1899,1899,1899,1899,1599,1599,1599,1599,1599,1599,1599,1602,265,,"""I failed my AP vocab test so clearly I'm going to fail the class. Then I won't get into college and will never get a job. I will have to live in my parents' basement for the rest of my life. My life is ruined"" is an example of",faulty generalization,""" MSK<0> MSK<1> MSK<0> AP vocab test so clearly MSK<0> 'm going to MSK<1> the class . Then MSK<0> won't get into college and will never get a job . MSK<0> will have to live in MSK<0> parents ' basement for the rest of MSK<0> . MSK<0> is ruined "" is an example of ",1599.0,1
1900,1900,1900,1900,1600,1600,1600,1600,1600,1600,1600,1603,1498,,"The Department of Transportation needs to reconsider the speed limit proposals on interstate highways for the simple reason that if they do not, their departmental budget for the Department of Transportation will be cut by 25%.",appeal to emotion,"MSK<0> needs to reconsider the speed limit proposals on interstate highways for the simple reason that if MSK<0> do not , MSK<0> departmental budget for MSK<0> will be cut by 25 % . ",1600.0,1
1901,1901,1901,1901,1601,1601,1601,1601,1601,1601,1601,1604,2430,,"My dad went to school, so he knows everything about the education system.",fallacy of credibility,"MSK<0> went to school , so MSK<0> knows everything about the education system . ",1601.0,1
1902,1902,1902,1902,1602,1602,1602,1602,1602,1602,1602,1605,320,,"If you allow one student to take an online course, soon everyone will want to, and the schools will be empty. Si permite que un estudiante tome un curso en línea, pronto todos querrán, y las escuelas estarán vacías.",faulty generalization,"If you allow one student to take an online course , soon everyone will want to , and the schools will be empty . Si permite que MSK<0> estudiante tome MSK<0> curso en línea , pronto todos querrán , y las escuelas estarán vacías . ",1602.0,1
1903,1903,1903,1903,1603,1603,1603,1603,1603,1603,1603,1606,1389,,Janice just lost her goldfish and so asks you to give her the benefit of the doubt. What fallacy has she committed?,appeal to emotion,MSK<0> just lost MSK<0> goldfish and so asks MSK<0> to give MSK<0> the benefit of the doubt . What fallacy has MSK<0> committed ? ,1603.0,1
1904,1904,1904,1904,1604,1604,1604,1604,1604,1604,1604,1607,1691,,My opponent in the election keeps claiming that he wants to give tax credits to poor people. That means that he wants to raise taxes for the middle class.,fallacy of extension,MSK<0> keeps claiming that MSK<0> MSK<1> to give MSK<2> credits to poor people . That means that MSK<0> MSK<1> to raise MSK<2> for the middle class . ,1604.0,1
1905,1905,1905,1905,1605,1605,1605,1605,1605,1605,1605,1608,2314,,"Every time that rooster crows, the sun comes up. That rooster must be very powerful and important!",false causality,"Every time that MSK<0> crows , the sun comes up . MSK<0> must be very powerful and important ! ",1605.0,1
1906,1906,1906,1906,1606,1606,1606,1606,1606,1606,1606,1609,560,,"The Church used to claim that giving 10% of your income to the Church will free a child’s soul from Limbo into Heaven, so clearly giving money to the Church is a scam!",false causality,"MSK<0> used to claim that giving 10 % of your income to MSK<0> will free a child ’s soul from Limbo into Heaven , so clearly giving money to MSK<0> is a scam ! ",1606.0,1
1907,1907,1907,1907,1607,1607,1607,1607,1607,1607,1607,1610,1897,,"""'What about Red Herring, ma'am?''  ""'I'm not sure. Is Red Herring a red herring? Or is it the fact that we're meant to think Red Herring is a red herring that is actually the red herring?'  ""'Or perhaps the fact you're meant to think Red Herring isn't a red herring is what makes Red Herring a red herring after all.'  ""'We're talking serious metaherrings here.'"" ",fallacy of relevance,""" ' What about MSK<1> , ma'am ? '' "" ' I 'm not sure . Is MSK<2> a MSK<1> ? Or is it the MSK<3> that MSK<4> 're MSK<5> to MSK<6> MSK<2> is a MSK<1> that is actually the MSK<1> ? ' "" ' Or perhaps the MSK<3> you 're MSK<5> to MSK<6> MSK<2> isn't a MSK<1> is what makes MSK<2> a MSK<1> after all . ' "" ' MSK<4> 're talking serious metaherrings here . ' "" ",1607.0,1
1908,1908,1908,1908,1608,1608,1608,1608,1608,1608,1608,1611,2008,,Because doctors smoke it must be a healthy choice.,fallacy of credibility,Because doctors smoke it must be a healthy choice . ,1608.0,1
1909,1909,1909,1909,1609,1609,1609,1609,1609,1609,1609,1612,851,,"""You should run right out and purchase the newest iPhone 22 because you will literally be the only one who doesn't own one!"" This is an example of what type of persuasive technique?",ad populum,""" MSK<0> should run right out and purchase the newest iPhone 22 because MSK<0> will literally be the only one who doesn't own one ! "" This is an example of what type of persuasive technique ? ",1609.0,1
1910,1910,1910,1910,1610,1610,1610,1610,1610,1610,1610,1613,63,,"Everyone who gets a college degree is better off.  All people who are better off as a result of getting a degree are good to have conversations with.  Therefore, everyone who gets a college degree is a good person to have a conversation with.",faulty generalization,"MSK<0> is MSK<1> off . All people who are MSK<1> off as a result of getting a degree are MSK<2> to have MSK<3> with . Therefore , MSK<0> is a MSK<2> person to have a MSK<3> with . ",1610.0,1
1911,1911,1911,1911,1611,1611,1611,1611,1611,1611,1611,1614,889,,Don't be the only one not wearing Nike!,ad populum,Don't be the only one not wearing Nike ! ,1611.0,1
1912,1912,1912,1912,1612,1612,1612,1612,1612,1612,1612,1615,144,,My car broke down yesterday. Cars are worthless.,faulty generalization,My MSK<0> broke down yesterday . MSK<0> are worthless . ,1612.0,1
1913,1913,1913,1913,1613,1613,1613,1613,1613,1613,1613,1616,2381,,"Because Martin Sheen played the president on television, he'd probably make a great president in real life.",fallacy of credibility,"Because MSK<0> played the MSK<1> on television , MSK<0> 'd probably make a great MSK<1> in real life . ",1613.0,1
1914,1914,1914,1914,1614,1614,1614,1614,1614,1614,1614,1617,58,,"Southerners talk fast. I was just on the phone with one, and I could barely keep up!",faulty generalization,"Southerners talk fast . MSK<0> was just on the phone with one , and MSK<0> could barely keep up ! ",1614.0,1
1915,1915,1915,1915,1615,1615,1615,1615,1615,1615,1615,1618,2305,,"IBM is a reputable organization, so all of its employees must be reputable.",faulty generalization,"MSK<0> is a MSK<1> organization , so all of MSK<0> employees must be MSK<1> . ",1615.0,1
1916,1916,1916,1916,1616,1616,1616,1616,1616,1616,1616,1619,2,,"""The two courses I took at UF were not very interesting. I don't think its a good university.""",faulty generalization,""" The two courses MSK<0> took at UF were not very interesting . MSK<0> don't think its a good university . "" ",1616.0,1
1917,1917,1917,1917,1617,1617,1617,1617,1617,1617,1617,1620,208,,"It was a rainy day in Harvard Square, so the foot traffic through the atrium from Mass Ave to Mount Auburn Street was heavier than it might have been if the sun were out. A lot of people were carrying umbrellas, which most of them furled inside. I had always thought that Cambridge, in the vicinity of Harvard, might have had the most umbrellas per capita of any place in the world. People used them when it snowed. In my childhood, in Laramie, Wyoming, we used to think people who carried umbrellas were sissies.",faulty generalization,"MSK<0> was a rainy day in MSK<1> , so the foot traffic through the atrium from Mass Ave to Mount Auburn Street was heavier than MSK<0> might have been if the sun were out . A lot of MSK<2> were MSK<3> MSK<4> , which most of MSK<2> furled inside . MSK<5> had always MSK<6> that Cambridge , in the vicinity of MSK<1> , might have had the most MSK<4> per capita of any place in the world . MSK<7> MSK<8> MSK<2> when it snowed . In MSK<5> childhood , in Laramie , Wyoming , we MSK<8> to MSK<6> MSK<7> who MSK<3> MSK<4> were sissies . ",1617.0,1
1918,1918,1918,1918,1618,1618,1618,1618,1618,1618,1618,1621,938,,"“[Everyone else is buying it, so you should too!]”",ad populum,"MSK<0> [ Everyone else is buying it , so you should too ! ] MSK<0> ",1618.0,1
1919,1919,1919,1919,1619,1619,1619,1619,1619,1619,1619,1622,251,,"If you allow the students to redo this test, they are going to want to redo every assignment for the rest of the year.",faulty generalization,"If you allow MSK<0> to MSK<1> this test , MSK<0> are going to want to MSK<1> every assignment for the rest of the year . ",1619.0,1
1920,1920,1920,1920,1620,1620,1620,1620,1620,1620,1620,1623,391,,"A major wrong has been committed by the local government and several people go to protest it, waving signs and blocking traffic. “Both sides are just as bad,” rants your uncle. What fallacy has he committed?",faulty generalization,"MSK<0> has been MSK<1> by the local government and several people go to protest MSK<0> , waving signs and blocking traffic . MSK<2> Both sides are just as bad , MSK<2> rants your uncle . What fallacy has he MSK<1> ? ",1620.0,1
1921,1921,1921,1921,1621,1621,1621,1621,1621,1621,1621,1624,1299,,"If this client is competent to stand trial, she will certainly know the answers to at least 80% of the questions on this standardized test. She knows the answers to 87% of the test questions. Therefore she is competent to stand trial.",fallacy of logic,"If this client is MSK<0> to MSK<2> , MSK<3> will certainly MSK<5> to at least MSK<7> % of MSK<6> . MSK<3> MSK<5> to MSK<7> % of MSK<6> . Therefore MSK<3> is MSK<0> to MSK<2> . ",1621.0,1
1922,1922,1922,1922,1622,1622,1622,1622,1622,1622,1622,1625,1372,,"Regime vs. government Pro-death vs. pro-choice",appeal to emotion,Regime MSK<0> government Pro-death MSK<0> pro-choice ,1622.0,1
1923,1923,1923,1923,1623,1623,1623,1623,1623,1623,1623,1626,1735,,"""All students everywhere should use clear backpacks because bad things happen at schools where students don't use clear backpacks.""",fallacy of extension,""" All MSK<0> everywhere should MSK<3> because bad things happen at schools where MSK<0> don't MSK<3> . "" ",1623.0,1
1924,1924,1924,1924,1624,1624,1624,1624,1624,1624,1624,1627,541,,"I drank bottled water and now I am sick, so the water must have made me sick.",false causality,"MSK<0> drank MSK<1> and now MSK<0> am MSK<2> , so MSK<1> must have made MSK<0> MSK<2> . ",1624.0,1
1925,1925,1925,1925,1625,1625,1625,1625,1625,1625,1625,1628,959,,Six million read a paper—must be excellent,ad populum,Six million read a paper — must be excellent ,1625.0,1
1926,1926,1926,1926,1626,1626,1626,1626,1626,1626,1626,1629,1222,,"Mother: You should stop smoking. It's harmful to your health. Daughter: Why should I listen to you? You started smoking when you were 16!",ad hominem,Mother : MSK<0> should stop MSK<1> . It 's harmful to MSK<0> health . Daughter : Why should I listen to MSK<0> ? MSK<0> started MSK<1> when MSK<0> were 16 ! ,1626.0,1
1927,1927,1927,1927,1627,1627,1627,1627,1627,1627,1627,1630,2065,,"I’m not a doctor, but I play a doctor on TV, and I wouldn’t dream of using anything but Tylenol for my toughest headaches. ",fallacy of credibility,"MSK<0> ’m not a MSK<1> , but MSK<0> play a MSK<1> on TV , and MSK<0> would n’t dream of using anything but Tylenol for MSK<0> toughest headaches . ",1627.0,1
1928,1928,1928,1928,1628,1628,1628,1628,1628,1628,1628,1631,1851,,I shouldn’t be punished for staying out past my curfew because I did the dishes earlier today.,fallacy of relevance,MSK<0> should n’t be punished for staying out past MSK<0> curfew because MSK<0> did the dishes earlier today . ,1628.0,1
1929,1929,1929,1929,1629,1629,1629,1629,1629,1629,1629,1632,575,,"The time that children are vaccinated and the time they're diagnosed do closely correlate, however, leading upset parents to assign blame to the immunizations, for lack of a better explanation. ",false causality,"The MSK<0> that MSK<1> are MSK<2> and the MSK<0> MSK<1> 're diagnosed do closely correlate , however , leading upset parents to assign blame to the MSK<2> , for lack of a better explanation . ",1629.0,1
1930,1930,1930,1930,1630,1630,1630,1630,1630,1630,1630,1633,1280,,"Hybrid cars are like solar power, full of promise but too expensive. We’ll never be able to build affordable hybrid cars.",fallacy of logic,"MSK<1> are like solar power , full of promise but too expensive . We ’ll never be able to build affordable MSK<1> . ",1630.0,1
1931,1931,1931,1931,1631,1631,1631,1631,1631,1631,1631,1634,1660,,"All living beings come from other living beings.  Therefore, the first forms of life must have come from a living being.  That living being is God.",equivocation,"All MSK<0> beings MSK<1> from other MSK<0> beings . Therefore , the first forms of life must have MSK<1> from MSK<2> . MSK<2> is God . ",1631.0,1
