Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,key,edited,votes,created,text,parent_text,parent_relation,grand_parent_text,author,relation,score,masked_articles,is_fallacy
659,659,659,659,659,659,29370.217,1560885591974,,1560885591974,"As a party to the Kyoto Protocol and the UNFCC, the EU has successfully interacted with non-members and international organisations, persuading several developing countries to join the effort to combat climate change and adopt EU standards \(Keleman, 18","The EU has been a prominent player on an international level in climate change politics via the process initiated by the 1992 United Nations Framework Convention on Climate Change \(UNFCCC\) which provided a non-binding framework for further international negotiations on climate change \(Damro, 180",1.0,The EU's soft power has set it apart in today's political landscape as a global leader and role model. It thus has a moral duty to set a positive example.,736afa32-b4b6-4cc5-8e32-ae12b0ae244e,1,0.0,"As a party to the Kyoto Protocol and the UNFCC , MSK<0> has successfully interacted with non-members and international organisations , persuading several developing countries to join the effort to combat climate change and adopt MSK<0> standards \ ( Keleman , 18 ",0
660,660,660,660,660,660,29370.111,1560381837906,,1560381837906,"The US, like the EU, has massive potential in terms of revenue generation that can be reinvested for climate change efforts.","The US and EU have a history of collaboration on energy and sustainability. The US is likely to match the efforts that the EU is making, as it has in the past. This will likely be an extremely beneficial collaboration.",1.0,The EU's soft power has set it apart in today's political landscape as a global leader and role model. It thus has a moral duty to set a positive example.,736afa32-b4b6-4cc5-8e32-ae12b0ae244e,1,0.0,"The US , like the EU , has massive potential in terms of revenue generation that can be reinvested for climate change efforts . ",0
661,661,661,661,661,661,29370.377,1562220539982,,1562220539982,"Governments in the developing world do not possess adequate resources to fund research into, and implementation of, climate change initiatives.",The poorest countries in the world face the harshest impacts of climate change.,1.0,"The EU has a moral obligation to developing countries, which have been disproportionately impacted by climate change.",c080808b-2884-44c9-878c-c402e9a875cb,1,0.0,"Governments in the developing world do not possess adequate resources to fund research into , and implementation of , climate change initiatives . ",0
662,662,662,662,662,662,29370.17,1560270265945,,1560270265945,"Worldwide, net emissions of greenhouse gases from human activitiesincreased by 35 percent from 1990 to 2010. Emissions of carbon dioxide, which account for about three-fourths of total emissions, increased by 42 percent over this period.",Strengthening of the greenhouse effect is attributable mainly to increased atmospheric carbon dioxide levels through human activities.,1.0,Greenhouse gases from human activities are the most significant driver of observed climate change and global warming since the mid-20th century. The greenhouse effect is the process by which radiation from a planet's atmosphere warms the planet's surface to a temperature above what it would be without its atmosphere.,566af3b5-74b6-476c-aef0-0446f350643c,1,0.0,"Worldwide , net MSK<0> of greenhouse gases from human activitiesincreased by 35 MSK<1> from 1990 to 2010 . MSK<0> of carbon dioxide , which account for about three - fourths of total MSK<0> , increased by 42 MSK<1> over this period . ",0
663,663,663,663,663,663,28142.14,1578435284505,,1578435284505,"As issues of climate change loom, implementing green solutions into buildings, particularly on college campuses, is an effective strategy for increasing the lifespan of buildings and outdoor spaces.",Universities Should Divest from Fossil Fuels,0.0,,219ffb5b-351b-4a4c-95da-203b48b04ddd,1,0.0,"As issues of climate change loom , implementing green solutions into MSK<0> , particularly on college campuses , is an effective strategy for increasing the lifespan of MSK<0> and outdoor spaces . ",0
664,664,664,664,664,664,28142.229,1578864878953,,1578864878953,"Increased water scarcity due to climate change reduces the capacity to produce food and its quality, which has serious implications for food security, nutrition and health.",Water shortage is experienced across the world due to climate change.,1.0,"Climate change is regressive in nature, i.e. the poorest people \(who contributed the least to it\) are affected the most by climate change. Inaction punishes the most innocent, and is therefore immoral.",219ffb5b-351b-4a4c-95da-203b48b04ddd,1,0.0,"Increased water scarcity due to climate change reduces MSK<0> to produce MSK<1> and MSK<0> quality , which has serious implications for MSK<1> security , MSK<1> and health . ",0
665,665,665,665,665,665,28142.55,1576946308772,,1576946308772,"Climate change is regressive in nature, i.e. the poorest people \(who contributed the least to it\) are affected the most by climate change. Inaction punishes the most innocent, and is therefore immoral.",Fossil fuel investment is immoral.,1.0,Universities Should Divest from Fossil Fuels,68eaf8e9-e16e-48c8-a649-76cee4964ef3,1,0.0,"MSK<0> is regressive in nature , i.e. the poorest people \ ( who contributed the least to MSK<0> \ ) are affected the most by climate change . Inaction punishes the most innocent , and is therefore immoral . ",0
666,666,666,666,666,666,27936.232,1574715087482,,1574714577869,"USA, Japan, India, Canada, South Korea, Australia and Europe \(Excluding Norway\) all have capitalist economies and have more than 71% of the worldwide wealth Other countries outside Europe and USA also have capitalist economies and so capitalist economies have more to lose from climate collapse than socialist economies.",Capitalist economies have as much and more to lose from climate collapse; it seems improbable that capitalist economies will not act as strongly as socialist economies to avert climate collapse.,1.0,Socialist economies also require both production and consumption to expand. Only country with economies stable enough to support slowdown or contraction could do those actions. Capitalist economies have greater capacities than socialist economies to do so.,82874819-96e6-4d30-9c24-9b5766f147f6,1,0.0,"MSK<0> , MSK<0> , India , MSK<0> , South MSK<0> , MSK<0> and MSK<1> \ ( Excluding Norway \ ) all have MSK<3> and have more than 71 % of the worldwide wealth Other countries outside MSK<1> and MSK<0> also have MSK<3> and so MSK<3> have more to lose from climate collapse than MSK<3> . ",0
667,667,667,667,667,667,27060.247,1570511196220,,1570511196220,"In countries with very hot or cold climates bus drivers often run the engines of their vehicles for hours to provide tourists with a comfortable, air-conditioned bus when returning, for example, from an excursion.",Tourism increases carbon emissions generated by various forms of transport.,1.0,More tourists coming in increases the chances of littering and other forms of pollution,39ba11f0-321b-4ee0-979d-de506465dc2b,1,0.0,"In countries with MSK<0> often run the engines of MSK<0> vehicles for hours to provide tourists with a comfortable , air - conditioned bus when returning , for example , from an excursion . ",0
668,668,668,668,668,668,2762.622,1522243255570,,1522243255570,"18% of global warming causing emissions, more than all forms of transport, are due to meat production.",A vegan society would be better for the environment.,1.0,"We should limit actions of humans which have negative effects on other humans. For example, the environmental impacts of animal agriculture.",c05c1426-3aa8-48a3-b24a-daab055126bd,1,0.0,"18 % of global warming causing emissions , more than all forms of transport , are due to meat production . ",0
669,669,669,669,669,669,2762.1181,1523982157869,,1523894367814,"Cherry picking the one worst possible source of animal protein is an oversimplification.  Looking at greenhouse gas emissions per 1000 calories of food item, while beef requires 19.18 lbs of emissions, head lettuce requires 18.67 lbs, cucumbers 12.34, tomatoes 8.29, and poultry only 4.86.  washingtonpost.com",Producing 1 kg of grain-fed beef requires 7 kg of grain,-1.0,"Transitioning to a vegan diet may be worse for the environment than just keeping their original diet, as that would involve switching to higher resource-intensive meats or vegetarian products during that time.",28a82496-affe-42ac-8ea8-62346d517e30,-1,0.0,"Cherry picking the one worst possible source of animal protein is an oversimplification . Looking at greenhouse gas MSK<0> per 1000 calories of food item , while beef MSK<1> MSK<3> MSK<2> of MSK<0> , head lettuce MSK<1> MSK<3> MSK<2> , cucumbers MSK<3> , tomatoes MSK<3> , and poultry only 4.86 . washingtonpost.com ",0
