,argument,sa_argument,hypothesis,is_fallacy
796,"Each tax payer has an obligation to support society through taxes. Any deductions means that others must pay more to make up for the loss, resulting in all tax payers being forced to support the religious organisation in question.","Each MSK<0> MSK<1> has an obligation to MSK<2> society through MSK<0> . Any deductions means that others must pay more to make up for the loss , resulting in all MSK<0> MSK<1> being forced to MSK<2> the religious organisation in question . ",This argument is fallacious.,1.0
797,"Randomized funding may or may not be the solution for certain problems, but if it does solve certain problems, that is no reason to abandon randomized funding.","MSK<0> may or may not be the solution for MSK<2> , but if MSK<0> does solve MSK<2> , that is no reason to abandon MSK<0> . ",This argument is fallacious.,1.0
798,Autonomy and freedom are the natural conditions of human life and should be attained no matter the cost.,Autonomy and freedom are the natural conditions of human life and should be attained no matter the cost . ,This argument is fallacious.,1.0
799,"Variability in IQ is much greater among men, despite the average IQ's of men and women being about the same. Thus the most intelligent individuals are most likely to be men.","Variability in MSK<0> is much greater among MSK<1> , despite the average MSK<0> 's of MSK<1> and women being about the same . Thus the most intelligent individuals are most likely to be MSK<1> . ",This argument is fallacious.,1.0
800,"Theists' ""god-detection"" sense is prone to so many false positives that it's useless as a test.",MSK<0> is prone to so many false positives that MSK<0> 's useless as a test . ,This argument is fallacious.,1.0
801,Their beliefs are much better explained by childhood indoctrination.,Their beliefs are much better explained by childhood indoctrination . ,This argument is fallacious.,1.0
802,Yet no one can show any convincing evidence that these transitional forms are really intermediary fossils. That would require millions of fossils that demonstrate one transition to the next through very small adjustments. It is all inferred and extrapolated in reverse from existing observations of now. It is mere conjecture.,Yet no one can show any convincing evidence that these MSK<2> forms are really intermediary MSK<0> . That would require millions of MSK<0> that demonstrate one MSK<2> to the next through very small adjustments . MSK<1> is all inferred and extrapolated in reverse from existing observations of now . MSK<1> is mere conjecture . ,This argument is fallacious.,1.0
803,"""You know, the most amazing thing happened to me tonight. I was coming here, on the way to the lecture, and I came in through the parking lot. And you won't believe what happened. I saw a car with the license plate ARW 357. Can you imagine? Of all the millions of license plates in the state, what was the chance that I would see that particular one tonight? Amazing!""",""" MSK<0> know , the most MSK<1> thing MSK<2> to MSK<3> MSK<4> . MSK<3> was MSK<5> here , on the way to the lecture , and MSK<3> MSK<5> in through the parking lot . And MSK<0> won't believe what MSK<2> . MSK<3> saw a car with the MSK<7> ARW 357 . Can MSK<0> imagine ? Of all the millions of MSK<7> in the state , what was the chance that MSK<3> would see that particular one MSK<4> ? MSK<1> ! "" ",This argument is fallacious.,1.0
804,"While it isn't necessarily true that order indicates intelligence or that the appearance of design indicates a designer, in most cases it would be more reasonable to infer intelligence and design as the best explanation \(e.g. finding machines on mars or a watch in the middle of nowhere\).","While MSK<0> isn't necessarily true that order MSK<1> MSK<2> or that the appearance of MSK<3> MSK<1> a MSK<3> , in most cases MSK<0> would be more reasonable to infer MSK<2> and MSK<3> as the best explanation \ ( e.g. finding machines on mars or a watch in the middle of nowhere \ ) . ",This argument is fallacious.,1.0
805,"It is true that everything in the universe has an explanation of its existence, but this is not true of the universe itself. The universe has no explanation.","MSK<0> is MSK<1> that everything in MSK<2> has an MSK<3> of MSK<0> existence , but this is not MSK<1> of MSK<2> . MSK<2> has no MSK<3> . ",This argument is fallacious.,1.0
806,"Even a beginningless past, every event in the past is only a finite distance from the present. If we make the present zero and pick a negative point in the past\(-10 or -1,000,000\), the finite distance from these points is easily crossed to arrive at the present.","Even a beginningless MSK<0> , every event in the MSK<0> is only a MSK<2> from the MSK<3> . If we make the MSK<3> zero and pick a negative MSK<4> in the MSK<0> \ ( - 10 or -1,000,000 \ ) , the MSK<2> from these MSK<4> is easily crossed to arrive at the MSK<3> . ",This argument is fallacious.,1.0
807,"P1. While everything in the universe has a cause, this is not true of the universe itself.","P1 . While everything in MSK<0> has a cause , this is not true of MSK<0> . ",This argument is fallacious.,1.0
