,argument,sa_argument,hypothesis,is_fallacy
2004,"Given that in some democracies, parties receive funding for each vote that is cast for them, this can allow minor parties to generate more revenue to continue their existence.","Given that in some democracies , MSK<0> receive funding for each vote that is cast for MSK<0> , this can allow minor parties to generate more revenue to continue MSK<0> existence . ",This argument is fallacious.,0
2005,"With optional voting, people who might vote for minor parties would be likely to stay home because they know their vote would make no difference. With mandatory voting, they would go to the polls, increasing the vote for minor parties.","With MSK<2> MSK<0> , MSK<1> would be likely to stay home because MSK<1> know MSK<1> MSK<0> would make no difference . With MSK<2> MSK<0> , MSK<1> would go to the polls , increasing the MSK<0> for minor parties . ",This argument is fallacious.,0
2006,"In Belgium, where voting is mandatory, political parties receive funding only if they manage to get representation. Therefore, mandatory voting does not necessarily guarantee better funding for minor parties.","In Belgium , where MSK<0> is MSK<1> , MSK<2> receive MSK<3> only if MSK<2> manage to get representation . Therefore , MSK<1> MSK<0> does not necessarily guarantee better MSK<3> for minor parties . ",This argument is fallacious.,0
2007,"While in theory this is true, the reality looks different. There are many rules and laws that force citizens to act in a certain way although nobody else would be infringed upon, e.g. seatbelt laws.","While in theory this is true , the reality looks different . There are many rules and MSK<0> that force citizens to act in a certain way although nobody else would be infringed upon , e.g. seatbelt MSK<0> . ",This argument is fallacious.,0
2008,"To the contrary, jobs vital to the public interest, like those of teachers or police officers, tend to be lower-paying, whilst higher-paying jobs like those in business or academia would not receive exceptions.","To the contrary , MSK<0> vital to the public interest , MSK<1> those of teachers or police officers , tend to be lower - MSK<2> , whilst higher - MSK<2> MSK<0> MSK<1> those in business or academia would not receive exceptions . ",This argument is fallacious.,0
2009,"Certain aspects of the classification of gender are rooted in differences in sex chromosomes and, therefore, are observations of biological differences.","Certain aspects of the classification of gender are rooted in MSK<0> in sex chromosomes and , therefore , are observations of biological MSK<0> . ",This argument is fallacious.,0
2010,"Today, organisations close to the old Movement for Greater Israel, such as the Yesha Council have political influence.","Today , organisations close to the old Movement for Greater Israel , such as the Yesha Council have political influence . ",This argument is fallacious.,0
2011,"It is questionable whether references in holy scriptures are the appropriate standard to judge religious significance. The Bible does not mention the Vatican, the Pope or cardinals at any point, yet these stand at the center of the Catholic Church.","It is questionable whether references in MSK<0> are the appropriate standard to judge religious significance . The Bible does not mention the MSK<1> , the MSK<1> or cardinals at any point , yet MSK<0> stand at the center of the Catholic Church . ",This argument is fallacious.,0
2012,"A group of former interrogators and intelligence professionals consider torture to be ""illegal, ineffective, counterproductive and immoral"".","A group of former interrogators and intelligence professionals consider torture to be "" illegal , ineffective , counterproductive and immoral "" . ",This argument is fallacious.,0
2013,"There are restrictions on the movement of ambulances transporting patients to Jerusalem hospitals. In 2011, only 5% of Palestinian Red Crescent ambulances in the West Bank were allowed to enter Jerusalem, 95% had to drop off patients at the barrier to be transferred to ambulances with Israeli licence plates \(back-to-back\) \(WHO, p. 14","There are restrictions on the movement of MSK<0> transporting MSK<1> to MSK<2> hospitals . In 2011 , only 5 % of MSK<3> Red Crescent MSK<0> in the West Bank were allowed to enter MSK<2> had to drop off MSK<1> at the barrier to be transferred to MSK<0> with MSK<3> licence plates \ ( back - to - back \ ) \ ( WHO , p. 14 ",This argument is fallacious.,0
2014,"On the contrary, this might also give an incentive to citizens to share their medical conditions, as they could expect to be selected for a treatment that benefits them.","On the contrary , this might also give an incentive to MSK<0> to share MSK<0> medical conditions , as MSK<0> could expect to be selected for a treatment that benefits MSK<0> . ",This argument is fallacious.,0
2015,"This could be due to research being conducted by small companies, unable to match the larger funding available to companies researching popular lifestyle drugs \(e.g. viagra replacements, weight loss medication\).","This could be due to MSK<0> being conducted by small MSK<1> , unable to match the larger funding available to MSK<1> MSK<0> popular lifestyle MSK<2> \ ( e.g. viagra replacements , weight loss MSK<2> \ ) . ",This argument is fallacious.,0
